,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
16800,esea_match_13781434.dem9,34.57389999999998,Terrorist,,300.07452524858644,205.38313405469216,-1,CounterTerrorist
49731,esea_match_13784460.dem14,41.08400000000006,Terrorist,,421.47931838565023,646.9401534526854,-1,Terrorist
23462,esea_match_13782027.dem21,35.753000000000156,Terrorist,,559.2046231234159,687.6868117253591,-1,CounterTerrorist
38227,esea_match_13783333.dem8,46.673400000000015,Terrorist,,392.7198720998246,489.29586716506003,-1,CounterTerrorist
42925,esea_match_13783788.dem23,47.07600000000002,Terrorist,,500.1724306492494,673.7809199291758,4,CounterTerrorist
7208,esea_match_13780468.dem27,50.28200000000015,Terrorist,,452.59362526808343,823.4613952390321,3,CounterTerrorist
26335,esea_match_13782275.dem17,41.40499999999997,Terrorist,,187.02145135504,417.1965368483179,-1,Terrorist
7044,esea_match_13780461.dem14,51.090999999999894,Terrorist,,471.19289124585697,647.4014873106433,8,Terrorist
17525,esea_match_13781486.dem25,90.99800000000005,Terrorist,,504.1342065899786,587.5112870352154,16,CounterTerrorist
2504,esea_match_13780038.dem6,44.88580000000002,Terrorist,,402.25830532267497,573.3872185717096,-1,Terrorist
19275,esea_match_13781661.dem23,108.30099999999993,Terrorist,,177.02182881653343,461.5216752311627,-1,Terrorist
33364,esea_match_13782918.dem6,185.06399999999996,Terrorist,,486.78606137648666,810.0178445799725,3,Terrorist
9784,esea_match_13780700.dem23,38.25400000000013,Terrorist,,508.15224363423664,662.5330363958292,4,Terrorist
26702,esea_match_13782316.dem20,30.771999999999935,Terrorist,,522.831100955352,481.5619777296872,-1,Terrorist
17389,esea_match_13781474.dem18,22.020999999999958,Terrorist,,601.8415553909144,432.6170944717687,1,CounterTerrorist
11685,esea_match_13780900.dem21,66.04199999999992,Terrorist,,454.273692025736,639.0453008066103,8,Terrorist
30565,esea_match_13782685.dem18,34.756999999999834,Terrorist,,518.8545509845974,666.7871792248671,4,Terrorist
31611,esea_match_13782773.dem19,27.730000000000018,Terrorist,,483.0632254240593,378.0312464292741,6,Terrorist
10170,esea_match_13780764.dem27,28.135999999999967,Terrorist,,393.9247541431078,470.0988386385993,0,Terrorist
12273,esea_match_13780952.dem8,19.112499999999955,Terrorist,,515.6470891011893,746.0314428487113,-1,CounterTerrorist
27794,esea_match_13782417.dem21,65.33599999999979,Terrorist,,646.0839775082862,791.172457210309,-1,CounterTerrorist
6691,esea_match_13780429.dem6,47.49400000000003,Terrorist,,443.2347963345681,318.04223206767654,-1,Terrorist
16230,esea_match_13781368.dem11,47.674999999999955,Terrorist,,428.13501891206863,626.1162683454653,-1,Terrorist
38934,esea_match_13783393.dem22,51.291999999999916,Terrorist,,413.2998962760772,607.0694251426323,-1,Terrorist
4885,esea_match_13780259.dem2,33.6216,Terrorist,,348.8238331058686,294.0335719850482,-1,Terrorist
36302,esea_match_13783165.dem9,20.531200000000013,Terrorist,,505.81776720608303,796.6468180208539,3,CounterTerrorist
36501,esea_match_13783188.dem16,17.27800000000002,Terrorist,,595.279450341197,441.5009542396223,1,Terrorist
28443,esea_match_13782479.dem24,69.69900000000007,Terrorist,,503.78312372782216,673.3367098170372,4,Terrorist
31981,esea_match_13782809.dem12,34.48490000000004,Terrorist,,413.2012696432053,493.3603796183356,0,CounterTerrorist
8589,esea_match_13780593.dem13,19.412000000000035,Terrorist,,642.2710079937609,338.8487113909109,12,CounterTerrorist
36914,esea_match_13783229.dem14,41.39699999999971,Terrorist,,691.1851660752584,436.3712239228802,-1,CounterTerrorist
438,esea_match_13779839.dem22,19.352999999999838,Terrorist,,596.7376071748879,440.8373788707456,1,CounterTerrorist
22985,esea_match_13781961.dem25,36.8119999999999,Terrorist,,500.95142132969386,604.6650497737556,16,Terrorist
