,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
43847,esea_match_13788207.dem3,32.05459999999999,Terrorist,,500.49719976603626,483.72206775526263,-1,Terrorist
45528,esea_match_13788551.dem12,52.24860000000001,Terrorist,,413.7772571651394,566.928343104466,-1,CounterTerrorist
39460,esea_match_13787428.dem5,103.30400000000003,Terrorist,,285.8645038019107,460.4077050560693,-1,Terrorist
4311,esea_match_13780656.dem11,28.38889999999992,Terrorist,,489.83887510235917,656.2780342317528,5,Terrorist
38780,esea_match_13787313.dem5,26.778699999999958,Terrorist,,428.9258288165334,475.07332709030095,3,Terrorist
40796,esea_match_13787646.dem7,64.67920000000004,Terrorist,,287.29598752193414,190.70709675388548,-1,CounterTerrorist
40930,esea_match_13787665.dem16,23.197000000000116,Terrorist,,505.03849701696237,650.620550068857,5,Terrorist
30791,esea_match_13785775.dem17,49.03099999999972,Terrorist,,563.564958471437,775.8406610269526,-1,Terrorist
19508,esea_match_13783448.dem11,28.75229999999999,Terrorist,,401.2436888282316,476.383615974818,3,CounterTerrorist
21976,esea_match_13783935.dem25,40.78200000000015,Terrorist,,139.5305314876194,184.29806145976795,-1,Terrorist
14386,esea_match_13782568.dem6,43.18450000000007,Terrorist,,509.67374911288755,225.48067015542006,-1,Terrorist
13711,esea_match_13782432.dem6,49.434799999999996,Terrorist,,471.2741683759017,387.62024190438717,2,Terrorist
38610,esea_match_13787284.dem11,45.78090000000009,Terrorist,,523.2582700721388,548.4987605744639,-1,Terrorist
6656,esea_match_13781100.dem26,28.39199999999937,Terrorist,,440.7212945993371,640.5000133779265,5,Terrorist
18136,esea_match_13783243.dem3,49.6927,Terrorist,,210.1084687073504,187.77051536494196,8,CounterTerrorist
42837,esea_match_13788010.dem26,38.916999999999916,Terrorist,,660.0399894560343,789.28280149518,22,CounterTerrorist
27611,esea_match_13785083.dem8,40.372400000000084,Terrorist,,254.7080709689998,275.40648215620695,-1,Terrorist
