,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
32210,esea_match_13783115.dem3,19.048699999999997,CounterTerrorist,,672.8646700721388,654.2973204800314,0,CounterTerrorist
21596,esea_match_13782077.dem5,23.942799999999977,CounterTerrorist,,519.7476410996296,489.2944166830612,3,CounterTerrorist
42326,esea_match_13784239.dem9,50.256200000000035,CounterTerrorist,,643.2354395039969,790.7000432815266,2,CounterTerrorist
12714,esea_match_13781223.dem7,24.169099999999958,CounterTerrorist,,346.63128719048547,193.76537761164673,1,CounterTerrorist
6004,esea_match_13780447.dem8,21.999900000000025,CounterTerrorist,,414.5844382920647,443.91993515640365,-1,Terrorist
28464,esea_match_13782784.dem14,28.29099999999994,CounterTerrorist,,681.1216159095341,652.9364863269723,0,Terrorist
21570,esea_match_13782074.dem19,20.204000000000406,CounterTerrorist,,699.393177929421,640.4712051937831,0,CounterTerrorist
89,esea_match_13779792.dem13,160.1400000000001,CounterTerrorist,,340.0356810294404,201.21976722408021,1,CounterTerrorist
28598,esea_match_13782793.dem6,40.24720000000002,CounterTerrorist,,709.4116872684733,625.755662404092,0,CounterTerrorist
38609,esea_match_13783799.dem9,35.327800000000025,CounterTerrorist,,506.5704641060635,590.6691072201455,7,CounterTerrorist
803,esea_match_13779890.dem21,21.079999999999927,CounterTerrorist,,674.8530348995905,657.6028077906748,0,Terrorist
49066,esea_match_13784919.dem6,28.67330000000004,CounterTerrorist,,646.9450279430688,798.0191351564036,2,CounterTerrorist
10632,esea_match_13780948.dem10,20.317499999999995,CounterTerrorist,,672.6418816923376,653.0958378910093,0,CounterTerrorist
20535,esea_match_13781950.dem11,18.66700000000003,CounterTerrorist,,697.2425583154611,638.3035404288805,0,Terrorist
49821,esea_match_13784983.dem19,21.711000000000013,CounterTerrorist,,699.3707174108013,643.4872004721622,0,Terrorist
46146,esea_match_13784609.dem9,65.65189999999996,CounterTerrorist,,513.2851609280561,534.4301529018296,-1,CounterTerrorist
43492,esea_match_13784350.dem26,32.909000000000106,CounterTerrorist,,493.52457633066876,352.3320032421798,-1,Terrorist
33491,esea_match_13783269.dem13,68.05600000000004,CounterTerrorist,,332.69139091440826,194.1400451701752,1,CounterTerrorist
23713,esea_match_13782281.dem15,18.870999999999867,CounterTerrorist,,685.0883830766231,650.324409994098,0,Terrorist
23251,esea_match_13782241.dem12,31.98799999999983,CounterTerrorist,,327.7311101579255,191.52754578005124,1,CounterTerrorist
38278,esea_match_13783755.dem16,29.278999999999996,CounterTerrorist,,367.419146032365,189.07252441471564,1,CounterTerrorist
40951,esea_match_13784081.dem14,20.036000000000058,CounterTerrorist,,689.4862125170598,637.4868384812119,0,CounterTerrorist
39035,esea_match_13783860.dem4,28.081099999999992,CounterTerrorist,,655.9967686800546,787.2654227818217,2,Terrorist
43779,esea_match_13784370.dem9,40.807500000000005,CounterTerrorist,,449.4012768180932,363.3333713161519,-1,CounterTerrorist
49492,esea_match_13784970.dem4,154.69670000000002,CounterTerrorist,,686.602261961396,647.569904387173,0,Terrorist
21375,esea_match_13782050.dem14,57.33400000000006,CounterTerrorist,,694.2673881068434,633.0288223490065,0,Terrorist
42247,esea_match_13784224.dem21,23.48199999999997,CounterTerrorist,,338.8867007213882,201.62410922683455,1,CounterTerrorist
42407,esea_match_13784257.dem12,24.633500000000026,CounterTerrorist,,347.0257937219731,191.98555561676164,1,Terrorist
39801,esea_match_13783937.dem4,20.961900000000014,CounterTerrorist,,704.9440205888087,643.5375644304545,0,CounterTerrorist
49702,esea_match_13784981.dem7,18.68349999999998,CounterTerrorist,,667.009442464418,663.3469179618336,0,CounterTerrorist
12481,esea_match_13781140.dem23,25.73700000000008,CounterTerrorist,,702.976319438487,644.4842053905174,0,CounterTerrorist
29164,esea_match_13782846.dem7,26.736099999999965,CounterTerrorist,,286.44767868980307,275.5150869958686,-1,CounterTerrorist
33512,esea_match_13783270.dem5,42.25730000000004,CounterTerrorist,,317.60391187365957,191.08593444816051,1,CounterTerrorist
46065,esea_match_13784602.dem20,24.332000000000335,CounterTerrorist,,696.5315880678495,640.644658666142,0,Terrorist
21788,esea_match_13782087.dem11,26.494699999999966,CounterTerrorist,,648.4769171690388,804.921012000787,2,Terrorist
48103,esea_match_13784805.dem24,21.139000000000124,CounterTerrorist,,709.2000193410021,639.4756104662602,0,CounterTerrorist
2163,esea_match_13780036.dem30,56.85699999999997,CounterTerrorist,,464.4704081107428,287.696899626205,-1,CounterTerrorist
21953,esea_match_13782099.dem8,24.255199999999945,CounterTerrorist,,345.74923766816147,192.6263866220736,1,CounterTerrorist
10136,esea_match_13780886.dem32,49.83699999999999,CounterTerrorist,,517.7748289335153,496.2789307102105,3,CounterTerrorist
40721,esea_match_13784067.dem6,20.00260000000003,CounterTerrorist,,699.954770754533,641.404550068857,0,CounterTerrorist
49754,esea_match_13784982.dem10,50.174800000000005,CounterTerrorist,,330.40381204913234,187.34979500295105,1,Terrorist
15753,esea_match_13781493.dem9,22.061500000000024,CounterTerrorist,,701.3913055956326,633.2419626204996,0,CounterTerrorist
21671,esea_match_13782084.dem19,41.759000000000015,CounterTerrorist,,386.41854864496,192.32905795789884,1,Terrorist
7074,esea_match_13780546.dem47,38.00700000000052,CounterTerrorist,,655.0842886488595,789.825120598072,2,CounterTerrorist
