,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
23567,esea_match_13781950.dem25,26.454000000000633,Terrorist,,255.50626788847728,387.01621687979537,20,Terrorist
37020,esea_match_13783095.dem14,32.814000000000306,Terrorist,,517.8181328134139,668.7507692307693,3,CounterTerrorist
28590,esea_match_13782397.dem11,32.14300000000003,Terrorist,,244.95122168063952,183.14416273854022,15,CounterTerrorist
5662,esea_match_13780326.dem14,18.896000000000186,Terrorist,,407.73467888477285,463.3485975998426,0,CounterTerrorist
118373,esea_match_13790584.dem15,61.509000000000015,Terrorist,,362.3051355039969,561.2128396616172,-1,Terrorist
77014,esea_match_13786737.dem28,31.411000000000058,Terrorist,,509.94465291479816,807.7812819201259,2,CounterTerrorist
20505,esea_match_13781722.dem5,19.70240000000001,Terrorist,,583.2719572626243,429.88750895140663,1,CounterTerrorist
107279,esea_match_13789523.dem4,31.406800000000032,Terrorist,,479.2630254630532,386.3987748967146,5,Terrorist
117974,esea_match_13790540.dem23,48.297000000000025,Terrorist,,203.64503022031582,323.1507269250443,-1,CounterTerrorist
6058,esea_match_13780346.dem6,47.78389999999996,Terrorist,,478.1175190485475,326.18056423372025,5,Terrorist
57770,esea_match_13785015.dem14,80.15099999999984,Terrorist,,458.5877087931371,360.0357407830022,-1,CounterTerrorist
91291,esea_match_13787969.dem22,43.10900000000015,Terrorist,,551.896808890622,664.1329986228604,4,Terrorist
58494,esea_match_13785072.dem12,25.101599999999962,Terrorist,,474.8025860791578,398.13436285658076,5,CounterTerrorist
17096,esea_match_13781397.dem26,38.934999999999945,Terrorist,,405.8446012868005,832.996098367106,-1,CounterTerrorist
84941,esea_match_13787450.dem9,25.967499999999973,Terrorist,,459.8894405927081,824.3820483966161,2,CounterTerrorist
8768,esea_match_13780588.dem7,32.74750000000006,Terrorist,,486.1609202573601,600.2338272673617,-1,CounterTerrorist
121314,esea_match_13790875.dem12,28.221000000000004,Terrorist,,416.7240772080327,463.76428156600434,0,Terrorist
122336,esea_match_13790972.dem7,22.910999999999945,Terrorist,,599.0209934100214,436.54933102498524,1,CounterTerrorist
5741,esea_match_13780329.dem42,27.972999999999956,Terrorist,,416.9952006239033,464.4223168994688,0,Terrorist
78732,esea_match_13786869.dem31,17.24900000000025,Terrorist,,593.4471112497563,438.85001707652964,1,CounterTerrorist
72791,esea_match_13786369.dem11,24.141000000000076,Terrorist,,517.0626208617665,670.8862010623648,3,Terrorist
70269,esea_match_13786065.dem3,46.592600000000004,Terrorist,,517.194289413141,489.150113869762,-1,Terrorist
108874,esea_match_13789702.dem12,24.36500000000001,Terrorist,,551.2160255800351,662.1957993311037,4,CounterTerrorist
1731,esea_match_13779967.dem5,21.540099999999995,Terrorist,,450.250484070969,452.38994420617746,-1,Terrorist
82247,esea_match_13787220.dem9,18.683599999999956,Terrorist,,593.7387985182297,438.2989144993114,1,CounterTerrorist
57207,esea_match_13784970.dem8,20.394399999999905,Terrorist,,414.23225736010914,464.78397041117455,0,Terrorist
35667,esea_match_13782995.dem1,25.898200000000003,Terrorist,,539.0161307077403,740.2142042101121,-1,CounterTerrorist
87239,esea_match_13787626.dem8,29.241699999999923,Terrorist,,637.4490700565412,667.8077544757034,17,Terrorist
36022,esea_match_13783015.dem21,18.35699999999997,Terrorist,,577.2641977773445,426.4650362384418,1,Terrorist
77705,esea_match_13786784.dem22,16.934999999999945,Terrorist,,642.2710079937609,338.8487113909109,12,CounterTerrorist
83466,esea_match_13787321.dem21,32.424999999999955,Terrorist,,610.1640060830572,664.1422655911863,-1,Terrorist
45567,esea_match_13783892.dem12,61.45539999999994,Terrorist,,405.3676396958472,513.4317264607514,-1,Terrorist
115460,esea_match_13790323.dem6,24.53539999999998,Terrorist,,720.6379935270033,656.9124186504033,-1,Terrorist
20989,esea_match_13781757.dem20,36.74700000000007,Terrorist,,458.17475468902325,828.2683328742869,2,Terrorist
6653,esea_match_13780400.dem10,65.88599999999997,Terrorist,,407.38149970754534,460.98965052134565,0,CounterTerrorist
